id,brand,name,desc,price,product_id,cluster_id
4062216532,Kneer,Kneer Fitted Sheet 93 Exclusive-Stretch - 180/200-200/220 cm mint,Quality 93 Exclusive-Stretch fitted sheet,99.95,1324744550,296
3404250548,Airoh,"Airoh Commander Skill, Enduro Helmet - Matt Gray/Dark Gray/Blue/Red - XL","Choose your route; the Commander adapts to every scenario. Its innovative design allows you to easily change its configuration — from the combination of peak and visor for off-road use, to the mode without peak and with visor for road use. For demanding offroad routes, the helmet can also be used without a visor. The latest Airoh innovations in design and technology are combined in the Commander to redefine standards and achieve a level of performance others cannot reach: HPC (High Performance Composite), extra-wide visor, integrated sun visor, Pinlock®-ready screen included, aerodynamic peak, three-zone ventilation, Bluetooth preparation, outer shells in two sizes and a range of striking graphics. Weight 1430 g ± 50 g. Material: HPC (High Performance Composite). Ventilation: front ventilation, chin ventilation, upper vents. Fastening system: Double-D ring. Liner: removable and washable hypoallergenic lining. Visor: extra-wide field of view, scratch-resistant, UV-resistant, locking system, anti-fog position. Homologation: ECE 22.05. HPC (High Performance Composite): By combining composite materials with prepreg technology, highly efficient strength results can be achieved without sacrificing lightness. Note: Unless otherwise stated in the item description, all helmets that are supplied with a visor as standard are shipped with a clear visor, even if shown differently in images.",399.99,2491910760,130
4185356330,Nike,"Nike Everyday Lightweight No-Show Sports Socks 3-Pack - White, Black, Size 46-50 (also available in 34-38, 38-42, 42-46)",Unisex sports socks from Nike in the colors white/black (manufacturer color designation: white/black).,14.95,2487402853,499
1653769508,Home Wohnideen,"Home Wohnideen sliding panel Scherli, plush, wool-white 245 x 60 cm","Home Wohnideen sliding panel Scherli, plush, wool-white 245 x 60 cm",34.0,1257924385,241
1513585151,Yves Saint Laurent,"Yves Saint Laurent Rouge Volupté Shine Lipstick 104 Corail Oran 3,2 g","Protection, care, shine with a moisturizing effect, even colour, long wear: Yves Saint Laurent Rouge Volupté Shine Lipstick 4 g makes your lips shine for hours in wonderfully seductive shades. The Rouge Volupté Shine contains an all-round care cocktail that gives the lips beauty, comfort and volume. Delicately melting textures and luminous colours, entirely YSL. With twice as many soft waxes as classic lipsticks, Rouge Volupté Shine protects your lips from drying out and gives them an intense shine for many hours. Experience irresistible radiance and dive into a sea of pure sensuality. Benefits - nourishing lipstick - with seductive shades - even colour, long wear - protects lips from drying out Application: Apply the lipstick evenly to the lips. For a perfect result, combine with lip liner and/or lip gloss.",24.57,1933257945,451
3633082639,Yves Saint Laurent,"Yves Saint Laurent Rouge Volupté Shine 104 Corail Orient 4 g Lipstick, Manufacturer shade: 104 Corail Orient","Yves Saint Laurent Rouge Volupté Shine 104 Corail Orient 4 g Lipstick, Manufacturer shade: 104 Corail Orient",33.81,1933257945,451
3280144421,Airoh,Airoh Helmet Commander Skill Matt M,packaging dimensions (L x W x H): 45.0 cm x 40.0 cm x 35.0 cm packaging weight: 1.5 kg department: unisex fit type: universal fit Fit: Universal Fit Part number: CM_SK81_M,359.99,2491910760,130
3249295277,Airoh,"Airoh Commander Skill, Enduro helmet - Matt Gray/Dark Gray/Blue/Red - XS","Choose your route — the Commander adapts to every scenario. Its innovative design allows you to easily change its configuration, from the combination of peak and visor for off-road use, to the mode without peak and with visor for road use. For demanding off-road routes, the helmet can also be used without a visor. Airoh's latest innovations in design and technology are combined in the Commander to redefine standards and achieve a level of performance others cannot reach: HPC (High Performance Composite), extra-wide visor, integrated sun visor, Pinlock® lens included, aerodynamic peak, three-zone ventilation, Bluetooth preparation, outer shells in two sizes and a range of striking graphics. Weight 1430 g ± 50 g. Material: HPC (High Performance Composite). Ventilation: front ventilation, chin ventilation, top vents. Fastening system: double-D ring. Lining: removable and washable hypoallergenic lining. Visor: extra-wide field of vision, scratch-resistant, UV-resistant, locking system, anti-fog position. Homologation: ECE 22-05. HPC (High Performance Composite): by combining composite materials with prepreg technology, highly efficient strength results can be achieved without neglecting lightness. Note: Please note that unless otherwise stated in the item description, all helmets that are supplied with a visor as standard are delivered with a clear visor, even if shown differently in images.",399.99,2491910760,130
1983240437,,Playmobil 70370 Figures Girls Series 18 Female Knight Warrior,Playmobil 70370 Figures Girls Series 18 Female Knight Warrior,3.49,1721487200,323
4391848279,BIRKENSTOCK,BIRKENSTOCK Boston ESD narrow width black,"Since 1990 the successful BIRKENSTOCK classic Boston has also been available in an ESD version. The Boston clog model with its lightweight, antistatic EVA sole provides good grip while allowing plenty of freedom of movement in the toe area. The anatomically shaped BIRKENSTOCK cork-latex footbed with suede lining furthermore contributes to a pleasant, comfortable walking experience. The closed design of the shoe, including a toe cap, protects the forefoot from impact injuries. The adjustable strap with the sturdy buckle allows the shoe to be optimally adapted to the foot. Work with sensitive high-frequency technology and electrical components in particular requires pronounced protective measures. In conjunction with the professional ESD equipment at the workplace, the ESD models effectively protect against dangerous discharges. All BIRKENSTOCK ESD models are tested according to the specifications of DIN EN 61340. Product features: Color: black Material: soft smooth leather Footbed lining: suede Sole: shock-absorbing EVA sole Special feature: meets ESD requirements",94.95,3631090120,149
2280334878,BIRKENSTOCK,Birkenstock Boston ESD Clog white regular width EU 40,"Product description - Upper: soft smooth leather - Footbed covering: suede leather - Sole: shock-absorbing EVA outsole - Instep strap with individually adjustable metal pin buckle - ESD shoe, tested according to DIN EN 61340 - Anatomically shaped cork-latex footbed - Conductive (ESD) - Shoe width: regular for men Since 1990 the successful BIRKENSTOCK classic Boston has also been available in an ESD version. The Boston clog model with its lightweight, antistatic EVA sole offers good grip while providing plenty of freedom for the toes. The anatomically shaped BIRKENSTOCK cork-latex footbed with suede leather covering additionally contributes to a pleasant, comfortable walking feel. The closed design of the shoe including the toe cap protects the forefoot from injuries caused by impacts. The adjustable strap with the stable buckle allows optimal adaptation of the shoe to the foot. Work with sensitive high-frequency technology and electronic components in particular requires comprehensive protective measures. In combination with professional ESD workplace equipment, the ESD models effectively protect against dangerous discharges. All BIRKENSTOCK ESD models are tested according to the requirements of DIN EN 61340. Particularly high-quality variant with an upper made of noble, soft smooth leather. With the help of the strap integrated into the upper edge and a stable metal buckle, the clog can be individually adjusted to any foot. The closed clog offers good support while allowing great freedom of movement in the toe area and gives sensitive feet enough room to develop. Features: - ESD-compliant according to EN 61340 - anatomically shaped cork-latex footbed - clog with strap part, individually adjustable metal pin buckle - two shoe widths (regular/narrow) - heel shape: zero position ----------------------------- Selection criteria: Size: 40 Color: white Footbed shape: regular ----------------------------- Technical data: typical discharge resistance: Rg = 10^5-10^7 Ohm Material: smooth leather Footbed covering: suede leather Sole type: antistatic EVA Weight: 700 g Item number: BIR061370-40 The Boston ESD offers an ideal combination of classic look and reliable protection against electrostatic discharges. The ESD version thus protects both people and materials in highly sensitive areas such as the semiconductor industry. All BIRKENSTOCK ESD models are tested according to the requirements of DIN EN 61340 and meet the ESD range requirements of 1.0 x 10^5 to 3.5 x 10^7 Ohm. - Anatomically shaped cork-latex footbed in ESD version - Upper: smooth leather - Details: individually adjustable metal pin buckle - Footbed covering: suede leather - Sole: shock-absorbing EVA outsole in ESD version - ESD protection tested according to EN 61340 Birkenstock - the perfect shoe for all areas of use The shoe with particularly high quality, long service life and excellent wearing comfort. Birkenstock - Superlauf, qualitatively absolutely high-quality and durable Color: White regular footbed Upper material: leather Lining: leather Footbed: anatomically shaped cork / suede leather Outsole: shock-absorbing sole permanent electrostatic discharge ESD Birkenstock Boston ESD White Size EU 40 Regular The Birkenstock Boston ESD work shoe is a classic evergreen among men's clogs. This variation of the top seller features a high-quality natural leather upper and offers an anatomically shaped cork-latex footbed in ESD design. Birkenstock Boston ESD White Size EU 40 Regular - The men's shoe made of natural leather with an EVA sole (ESD version). Attractive work shoes with leather inner material. Special features: - provides an anatomically shaped cork-latex footbed in ESD design - ESD protection (antistatic), tested according to EN 61340 - footbed covering made of suede leather",78.99,3615316947,376
4286548275,,Playmobil 70370 Girls Series 18 Archer NEW,Playmobil 70370 Girls Series 18 Archer NEW,2.2,1721487200,323
1867444341,,Playmobil 70370 Figures Girls Series 18 Waitress Donut Vendor Woman,Playmobil 70370 Figures Girls Series 18 Waitress Donut Vendor Woman,2.99,1721487200,323
4557851726,CreaTable,"Dinnerware set ""Bella Casa Aqua"", 16-piece","Dinnerware set Bella Casa Aqua, 16-piece",59.99,1970396950,216
1438483240,Creatable,16-piece Bella Casa Aqua dinner set for 4 people,The dinnerware features a hand-painted spiral with a reactive outer band in a vintage look. It has an ultra-modern coupe shape.,61.99,1970396950,216
4575208920,Bibliographisches Institut,My Learning Memo with Raven Linus – In Road Traffic (pack of 3),What belongs together? Find the pairs — from the little traffic-light figure to the zebra crossing! Children aged 4 and up can use this to playfully match familiar road-traffic objects and situations while also practising their concentration.,10.0,3749553287,480
4595109112,"Bibliographisches Institut, Berlin / Duden",My Learning Memo with Raven Linus - In Road Traffic (pack of 3),"Which items belong together? Find the pairs - from the little traffic light man to the zebra crossing! Children aged 4 and up can use it to playfully match familiar objects and situations from road traffic and, at the same time, practise their concentration.",9.49,3749553287,480
3267792927,Birkenstock Professional,Birkenstock Professional 'Boston ESD' Clog white 40,"Size , 40, Size type , Regular sizes, Color , white, Upper material , Leather, Upper material properties , electrostatic discharge (ESD), Closure , slip-on, Outsole material , EVA, Outsole properties , slip-resistant, grease-resistant, oil-resistant, Shoe width , narrow,",99.99,2146900507,384
3591612064,Walimex,Walimex Pro 19586 zoom lens f/16 - 8 1300 - 650 mm,"A classic with very good imaging performance. This lens-type telezoom is quite manageable and lightweight despite an overall length of approx. 460 mm. The thoughtful construction (without a built-in iris diaphragm) uses 8 elements in 5 groups to provide excellent, color-accurate and sharp reproduction. The relative aperture of f/8.0 allows a bright viewfinder image when shooting outdoors, for example in wildlife or landscape detail photography. The lens has no preset aperture: the maximum possible aperture is always available; the optics are corrected for that aperture and deliver their highest performance, which is not reduced by light diffraction at iris blades. The initial aperture assigned to each zoom range is engraved on the mount for reference. User advantage: the mounted 360° rotatable tripod collar allows balanced attachment to a tripod and easy switching between portrait and landscape orientation. A close focus distance of about 5 m at the 1300 mm setting lets nature photographers select exciting subjects. On the vast majority of cameras the lens is used in shutter-priority or manual mode—see your camera manual for details. T2 mount, usage tip: screw the T2 adapter onto the lens, then lock the lens onto the camera. The small lateral screws on the T2 adapter, when loosened, allow you to tilt/align the lens—to bring the infinity index or depth-of-field marks upward. Re-tightening the screws secures lens and adapter reliably. Advantages of a full-frame lens on a camera with an APS-C sensor: save time in post-processing. Many lens defects such as distortion, edge softness or vignetting occur in the outer image areas. If you use a lens designed for full frame on a camera with an APS-C sensor, those outer areas are not used. This yields maximum quality and eliminates additional post-processing time to correct lens faults.",445.0,407084305,92
2336660280,BeCo,Beco Comfort Foam Mattress »Wellness Deluxe«,"*rated ""GOOD"" by TÜV SÜD (the size 90/200 cm in firmness level 2 was tested with certificate no. Z2 12 11 21620 088). ""Customers rated"" with overall grade: 1.1 (tested in Nov.-Dec. 2014)",287.99,1285950280,36
1398443071,BeCo,"Beco comfort foam mattress »Royal Duo KS«, 140x200 cm, firmness level 4, 101–120 kg, height approx. 21 cm, white",Special orthopedic mattress core contour. Approx. 21 cm high comfort foam mattress. With 7 sleeping zones. Supports nighttime spinal extension. With soft shoulder relief system. Color,269.99,1739985306,2
2277829162,,Home Wohnideen sliding panel curtain decorative fabric digital print Benari 245 x 60 cm petrol,"""Home Wohnideen sliding panel curtain decorative fabric digital print Benari 245 x 60 cm petrol Short description: This sliding panel curtain with the digital photo print ""BENARI"" creates a great effect on your windows thanks to the photorealistic motif. The panel curtain was digitally printed, showing brilliant color on the dense decorative fabric with a silk look and subtle effects. The edges were cut using special laser technology. Includes panel carrier with rollers and x-gliders for all common curtain tracks. The high-quality aluminum clamp bar allows you to shorten the sliding panel curtain to any desired height. Material: 100% polyester. This sliding panel curtain combines very well with other panel curtains. Summary: 1x Home Wohnideen sliding panel curtain decorative fabric digital print Benari 245 x 60 cm petrol 100% polyester Colorful designs high-quality workmanship premium product from the Home Wohnideen brand all coordinated always on trend Material: 100% polyester Care instructions: washable not suitable for tumble drying""",43.75,1285123046,100
1701333926,BeCo,"Comfort foam mattress, 81-100 kg, 7 zones, 1x 160x200 cm, 'Royal Duo KS', BeCo",1x 160x200 cm. Special orthopedic mattress core contour. Approx. 21 cm high comfort foam mattress. With 7 sleeping zones. Supports nighttime spinal extension. With soft shoulder relief.,349.99,1739984796,339
1701333912,BeCo,"Comfort foam mattress, 101-120 kg, 7 zones, 1x 140x200 cm, ""Royal Duo KS"", BeCo",1x 140x200 cm. Special orthopedic mattress core contour. Approx. 21 cm high comfort foam mattress. With 7 sleeping zones. Supports nighttime spinal extension. With soft shoulder relief.,299.99,1739985306,2
2057150126,Yves Saint Laurent,Yves Saint Laurent Rouge Volupté Shine Lipstick 4 g No. 80 - Chili Tunique,The women's perfume by Yves Saint Laurent is available as a lipstick in the size 4 g in the online shop. The scent direction of the Yves Saint Laurent Rouge Volupté Shine perfume can be described as . The Yves Saint Laurent women's fragrance has the top notes . The lipstick in the size 4 g has the heart notes . The base notes of Gucci Guilty are . The product color of the Yves Saint Laurent perfume is No. 80 - Chili Tunique. The base price of the Yves Saint Laurent perfume in the size 4 g is 64.88 EUR / 10g,25.95,1511754467,132
2057143127,Yves Saint Laurent,"Yves Saint Laurent Rouge Volupté Shine Lipstick SPF 15, 46 Orange Perfecto, 3.2 g","The Rouge Volupté Shine lipstick with SPF 15 from Yves Saint Laurent makes the lips glow in rich, long-lasting colour. The delicately melting texture protects and cares for the lips while providing sufficient moisture. Nourishing oils and macadamia butter ensure optimally cared-for lips with a natural smoothness.",29.0,803771084,264
8431809688,Kneer,Kneer Q93 Exclusive-Stretch Fitted Sheet 27 Blackberry 180x200 - 200x220,"Fitted sheet Kneer Q93 - Only the best of the best. The Q93 fitted sheet from Kneer is one of the most exclusive fitted sheets available on the market. Thanks to the particularly fine-meshed right/left knit, it is especially soft and snug. The high weight of approx. 260 g...",114.95,1324747237,185
1401982553,kneer,Kneer Fitted Sheet EXCLUSIVE-STRETCH Q93 kneer mint,"Kneer EXCLUSIVE-STRETCH — the most luxurious fitted sheet from Kneer. With this fitted sheet made of 95% cotton, mercerized, and 5% elastane you have chosen the highest-quality and most refined fitted sheet from the Kneer collection. Thanks to its premium finishing, the EXCLUSIVE-STRETCH fitted sheet has an exceptionally silky, glossy and smooth sleeping surface. The extremely stretchable and hard-wearing EXCLUSIVE-STRETCH fitted sheet is also suitable for extra-high mattresses, waterbeds and box-spring beds as well as extra lengths up to 220 cm. Its perfect tailoring with sewn-in corners and concealed all-around elastic guarantees a perfect fit on the mattress. Let yourself be inspired by the enormous variety of colors. The Kneer EXCLUSIVE-STRETCH fitted sheet is particularly easy to care for and washable up to 60°C (white/coloured). Our tip: To keep the colors bright, we recommend washing separately before first use and using detergent without optical brighteners. Of course, Kneer EXCLUSIVE-STRETCH is certified with the OEKO-TEX label. Version: Exclusive Stretch, Quality 93 Features: particularly fine-knit, mercerized, extremely low pilling, knitted inside/out Weight: approx. 250 g/m² Height (approx. cm): up to approx. 40 cm mattress height Scope of delivery: 1 fitted sheet Condition on delivery: ready for use Washing: washable up to 60°C, suitable for tumble drying Additional information: All Kneer products comply with OEKO-TEX Standard 100. Miscellaneous: Returns of fitted sheets are possible for hygiene reasons only in the unopened original packaging.",47.95,1324744550,296
3946324748,BIRKENSTOCK,"Birkenstock - ESD Clog Boston, Size 38, black, narrow","Particularly high-quality version with an upper made of noble, soft smooth leather. With the help of the strap integrated into the upper edge and a sturdy metal buckle, the clog can be individually adjusted to any foot. The closed clog offers good support while allowing plenty of freedom of movement in the toe area and gives sensitive feet enough room to develop. Features: - anatomically shaped cork-latex footbed - clog with strap section, individually adjustable metal pin buckle - two shoe widths (regular/narrow) - heel shape: zero position ----------------------------- Selection criteria: Size: 38 Color: black Footbed shape: narrow ----------------------------- typical discharge resistance: Rg=10^5-10^7 Ohm Material: smooth leather Lining/insole: velour leather Sole type: antistatic EVA Item number: BIR061368-38 Shop number: 800685",61.75,3631090120,149
4951787204,Liebherr,"Liebherr built-in freezer SIFNd 4155_999208751, 121.3 cm high, 56 cm wide white","Performance & consumption Model designation , SIFNd 4155_999208751, Energy efficiency class (scale) , D (A to G), Annual energy consumption , 129.3 kWh, Frost-free , yes, No Frost in freezer compartment, Freezing capacity in 24 hours , 8 kg, Climate class , SN ST T N, Capacity of freezer compartments , 98 l, Noise emissions , 34 dB(A), Noise emission class , B, Features & functions Warning signal , Door open, Type of interior lighting , LED interior light, Dimensions & weight Height , 121.3 cm, Width , 56 cm, Depth , 55 cm, Technical data Door hinge reversible , yes, Voltage , 220-240 V,",1469.0,3811418939,441
4720390052,Liebherr,Liebherr SIFNd 4155-20 Prime NoFrost (999208751),Liebherr Specialist Retail Plus 999208751 Liebherr Specialist Retail Plus SIFNd 4155 - 20 Prime (Item# LIEB-932454),1449.0,3811418939,441
3214249596,Airoh,"Airoh Commander Skill Motocross Helmet, gray, Size L","* Double D-ring fastener * Vents at chin, front and top * Visor (scratch-resistant and UV-resistant, extra wide field of view, Pinlock-ready) | Item: Airoh Commander Skill Motocross Helmet, gray, Size L",359.90003,2491910760,130
1487880544,Bell Helme,"Bell Custom 500 DLX Streak jet helmet, black-gold, size S","* Flat fiberglass composite shell construction * Multi-layer EPS lining with varying densities * 5 specific shell sizes for a low-profile look and individual fit | Item: Bell Custom 500 DLX Streak jet helmet, black-gold, size S",160.99034,1913248983,248
1487880546,Bell Helme,"Bell Custom 500 DLX Streak Jet Helmet, black-gold, Size L","* Flat fiberglass-composite shell construction * Multi-density EPS liner * 5 specific shell sizes for a low-profile look and individualized fit | Item: Bell Custom 500 DLX Streak Jet Helmet, black-gold, Size L",160.99034,1913248983,248
4667128100,Liebherr,Liebherr SIFNd 4155-20 Built-in Freezer White Energy Efficiency Class: D,Liebherr SIFNd 4155-20 Built-in Freezer White Energy Efficiency Class: D,1424.0,3811418939,441
3779385154,NIKE,NIKE Everyday Cushion No-Show Socks 3-Pack (100),"You're perfectly dressed for everyday life and leisure with this moisture-wicking model. Nike presents a truly exceptional no-show sock. We recommend this moisture-wicking, breathable, super comfortable and cushioned model with a pleasant wearing feel. With the no-show sock, the top provider founded in 1971 and worldwide leader with the Swoosh offers you a great model. This no-show sock is an ideal combination of a sporty feel and a fashionable appearance. Product details: - Technology: Dri-FIT - Features: cushioned, moisture-wicking, super comfortable - 3 pairs - Material: 73% cotton, 25% polyester, 1% elastane, 1% nylon Article number: SX7673-100 Color: White",9.95,2487402853,499
4894095159,Nike,"Functional socks NIKE ""EVERYDAY CUSHIONED TRAINING NO-SHOW"" XL (46/50), white men's socks multipack","Product details: Number of pieces: 3 pairs, Care instructions: Machine wash, Material: Material composition: Upper material: 73% cotton, 25% polyester, 1% elastane, 1% nylon, Color: Color: white",13.99,2487402853,499
1623440251,Adidas,"adidas handball shoe ""Spezial Boost"" for men, blue/white, 44 2/3, 2/3","The legendary Spezial was first seen on professional players in the late '70s; today its 40th anniversary is celebrated with a Boost update. The handball shoe features the same clean suede as the original, while the responsive cushioning provides a comfortable feel. In addition, the particularly grippy outsole enables quick changes of direction.",119.95,1645426542,300
1623405477,adidas,"adidas handball shoe ""Spezial Boost"" for men, blue/white, 44 2/3","adidas shoes. The legendary Spezial first appeared on professional players in the late 70s; today its 40th anniversary is celebrated with a Boost update. The handball shoe, just like the original, features clean suede, while the responsive cushioning provides a comfortable wearing experience. In addition, the particularly grippy outsole enables quick changes of direction.",119.95,1645426542,300
3249295278,Airoh,"Airoh Commander Skill, Enduro Helmet - Matt Grey/Dark Grey/Blue/Red - S","Choose your route — the Commander adapts to any scenario. Its innovative design allows you to easily change configuration, from the combination of peak and visor for off-road use, to the mode without peak and with visor for road use. For tackling demanding off-road routes the helmet can also be used without the visor. The latest Airoh innovations in design and technology are combined in the Commander to redefine standards and reach a level of performance others cannot: HPC (High Performance Composite), extra-wide visor, integrated sun visor, Pinlock®-ready visor included, aerodynamic peak, three-zone ventilation, Bluetooth preparation, outer shells in two sizes and a range of striking graphics. Weight 1430 g ± 50 g. Material: HPC (High Performance Composite). Ventilation: front ventilation, chin ventilation, top vents. Fastening system: double-D ring. Lining: removable and washable hypoallergenic lining. Visor: extra-wide field of vision, scratch-resistant, UV-resistant, locking system, anti-fog position. Homologation: ECE 22-05. HPC (High Performance Composite): by combining composite materials with prepreg technology, highly efficient strength results can be achieved without neglecting lightness. Note: Unless otherwise stated in the item description, all helmets that are supplied with a visor as standard are delivered with a clear visor, even if shown differently in images.",359.9,2491910760,130
3249295280,Airoh,"Airoh Commander Skill, Enduro Helmet - Matt Grey/Dark Grey/Blue/Red - L","Choose your route — the Commander adapts to every scenario. Its innovative design lets you easily change configurations, from the combination of peak and visor for off-road use, to the mode without peak and with visor for road use. For demanding off-road routes the helmet can also be used without a visor. The latest Airoh innovations in design and technology are combined in the Commander to redefine standards and reach a level of performance others cannot: HPC (High Performance Composite), extra-wide visor, integrated sun visor, Pinlock®-ready visor included, aerodynamic peak, three-zone ventilation, Bluetooth preparation, two outer shell sizes and a range of striking graphics. Weight 1430 g ± 50 g. Material HPC (High Performance Composite) Ventilation Front ventilation Chin ventilation Upper vents Fastening system Double-D ring Lining Removable and washable hypoallergenic lining Visor Extra-wide field of view Scratch-resistant UV-resistant Locking system Anti-fog position Homologation ECE 22-05 HPC (High Performance Composite) By combining composite materials with prepreg technology, highly efficient strength results can be achieved without neglecting lightness. Note Please note that unless otherwise stated in the item description, all helmets that are supplied with a visor by default are delivered with a clear visor, even if shown differently.",399.99,2491910760,130
1867286717,,Playmobil 70370 Figures Girls Series 18 Female Athlete Referee,Playmobil 70370 Figures Girls Series 18 Female Athlete Referee,2.89,1721487200,323
1487707753,adidas,"ADIDAS PERFORMANCE Men's multifunction shoes 'HB Spezial Boost' blue, size 44 2/3, 4599464","Material: Leather; Toe: Round cap; Sole type: Lug sole; Material: Suede leather; Closure: Lacing; Lining: Lightly lined; Pattern: Solid; Design: Lacing, Reinforced heel; Extras: Label patch/label flag, Tone-on-tone stitching",104.9,1645426542,300
2075874383,adidas,"adidas Handball Spezial DB3021 Cblack/Ftwwht/Gum5, Size: 46","Comfortable shoes from the adidas brand. The upper material of these casual shoes is made of natural leather - suede, synthetic - synthetic. The lining is made of synthetic and textile. The lining is made of textile. Such comfort is provided only by the outsole made of plastic. The model is enhanced with Ortholite technology. Ideal shoes for everyday use.",95.0,1622656381,221
1328713622,adidas,adidas Originals HANDBALL SPEZIAL Sneaker black 46,"Size , 46, Size system , EU sizes, Size note , Runs small, please order one size up., Manufacturer color name , Core Black / Cloud White / Gum5, Color , black, white, Appearance , solid color with color accents, Upper material , leather, synthetic, Lining material , synthetic, Style , casual, Decorations , label, logo lettering, Closure , lacing, Closure details , adjustable, Toe shape , round, Insole material , textile, Outsole material , rubber, Outsole properties , slip-resistant, Outsole profile , smooth, Stud pattern outsole , indoor court, Shoe height , low,",79.63,1622656381,221
3991049562,Nike,3-pack NIKE Everyday Cushioned Training Socks No-Show white/black 46-50,With the 3-Pack NIKE Everyday Cushioned Training Socks No-Show you can power through your workout. The thick terry sole provides extra wearing comfort for foot exercises and weightlifting. The ribbed arch band wraps the midfoot for a supportive feel. Product details: Dri-FIT technology helps keep feet dry and comfortable The thick terry sole offers comfort and shock absorption The ribbed arch band provides a supportive fit The low cut gives a minimalist look Material: 73% cotton/25% polyester/1% elastane/1% nylon,8.99,2487402853,499
1743158951,Nike,"Nike Squad Crew Socks - White, size: M",The Nike Squad Crew socks combine sweat-wicking material with targeted cushioning to deliver high-performance comfort during competition.,9.99,2761658531,41
1682104352,Home Wohnideen,Home Wohnideen Opalia sliding panel curtain decorative fabric digital print turquoise 245 x 60 cm,Home Wohnideen Opalia sliding panel curtain decorative fabric digital print turquoise 245 x 60 cm,34.0,1538167624,75
2113760999,Home Fashion,"Home Fashion Sliding Panel Curtain, Fabric, Off-White, 245 x 60 cm","Transparent sliding panel curtain in voile with Scherli wave pattern. Includes panel carriers and aluminum clamp rail. Lightweight quality, 100% polyester, laser-cut. Dimensions: H: 245 x W: 60 cm",32.75,1257924385,241
2070010941,adidas,"ADIDAS ORIGINALS Men's Sneaker 'Handball Spezial' black / white, Size 10, 4116480","Pattern: Solid color; Design: 7-eyelet lacing, Treaded sole, Reinforced heel, Contrasting inserts; Material: Leather; Toe: Round cap; Material: Suede leather; Closure type: Lace-up closure; Extras: Padded collar, Supple feel, Label print, Cushioning, Tone-on-tone stitching; Sustainability certificates: Leather Working Group; Heel height: Flat heel (0-3 cm)",99.9,1511483122,171
3962497863,Vision S,"Vision S sliding panel curtain OPALIA, (1 pc.), HxW: 245x60, decorative fabric digital print 245 cm, panel carriers, 60 cm blue living room curtains curtains by room drapes","This sliding panel curtain with the digital photo print ""OPALIA"" creates a great effect on your windows thanks to the photorealistic motif. The panel curtain is digitally printed, showing brilliant detail on the dense decorative fabric with a silk look and subtle effects. The sides are cut using special laser technology. Includes panel carriers with rollers and x-gliders for all common curtain rails. The high-quality aluminum clamp rail allows you to shorten the panel curtain to any desired height. Material: 100% polyester. This sliding panel curtain combines very well with other sliding panels.",50.99,1538167624,75
2068847065,Vision S,"Sliding curtain OPALIA, Vision S, panel carrier (1 piece), HxW: 245x60, decorative fabric digital print blue","Dimensions & Weight Weight: 680 g/m², Width: 60 cm, Height: 245 cm, Details Mounting: panel carrier, Hem: straight hem, Look/Style Color: turquoise, Transparency: opaque, Surface texture: smooth, Design: printed, Pattern: printed on one side, Designer production method: printed, Material Material composition: outer fabric: 100% polyester, Material: polyester, Scope of delivery Number of pieces: 1 pc., Scope of delivery: assembly instructions, panel carrier, clamping bar, Care instructions Care instructions: 30°C machine wash, not suitable for tumble drying, Information Note Decoration: The stated dimensions are the fully decorated measurements. A sliding curtain is a narrow, smoothly hanging fabric panel that can be used both as privacy screening and to divide rooms. Due to the sliding technique, sliding curtains are very flexible in use., Note Mounting: The panel carrier is mounted with the included rollers or with X-gliders on any common curtain rail or track., Note Shortening: Can be shortened to any height. ATTENTION! By cutting/shortening the item you forfeit your right of return., Quality notes Note Material: A polyester quality refers to a synthetic fiber that is very easy to care for. The product is both dimensionally stable and hard-wearing. It also does not shrink and has high light fastness., Note Designer production: The base fabric is printed on one side using various processes. Please note that the unprinted side of the fabric is always lighter, darker or less patterned than the printed front/visible side.",50.99,1538167624,75
2744744311,FEIN,FEIN - Ø 125 mm Angle Grinder WSG 15-125 PQ | 1500 Watt,"FEIN Ø 125 mm Angle Grinder WSG 15-125 PQ | 1500 Watt | Manufacturer No.: 72217960000 | EAN: 4014586875330 | • Fein • Diameter Ø 125 mm • WSG 15-125 PQ • Compact angle grinder WSG 15-125 PQ 1200 Watt POWERtronic for enormous power H07 industrial cable • Delivery: protective guard. Anti-vibration handle. Tool-free quick-release nut Fixtec. Wrench Nominal input 1500 Watt Output power 900 Watt No-load speed 11,000 1/min Cable with plug 4 m Weight according to EPTA 2.3 kg Flanges M14 Grinding disc Ø 125 mm Flexible backing pad Ø 125 mm Fein WSG 15-125 PQ Compact angle grinder Protective guard tool-free quick-release nut Fixtec Anti-vibration handle Wrench",164.73,477408105,352
4720389596,Liebherr,Liebherr SIFNd 4155-20 Prime NoFrost (999208751),LIEBHERR Plus 999208751 LIEBHERR Plus SIFNd4155-20 {Item# SIFNd4155-20} Installment payments from €30.72 per month available Built-in freezer with NoFrost,1449.0,3811418939,441
4720400069,Liebherr,Liebherr SIFNd 4155-20 Prime NoFrost (999208751),Liebherr SIFNd 4155-20 white built-in freezer (Item# 656547255),1449.0,3811418939,441
