id,brand,title,description,price,priceCurrency,cluster_id,label,unseen
71915407,,Kingston Canvas Select 32GB MicroSDHC card 80MB/s,"Bring your HD videos to life.Kingston¡¯s Canvas Select? microSD card is designed to be reliable, making it idealfor filming in HD and shooting high-resolution photos. You can be confidentthat your memories will be safe when documenting life¡¯s adventures on yourAndroid? smartphone or point-and-shoot camera. It¡¯s available in multiplecapacities up to 256GB1, to provide plenty of space to capture an entire trip.Kingston Canvas cards are tested to be durable, so you can take them anywherewith the confidence that your photos, videos and other data will be protected,even in harsh or unstable conditions.2FEATURES/BENEFITSFull HD ¡ª The advanced UHS-I interface makes the card ideal for cinema-quality full HD (1080p) and 3D video.3Made for video ¡ª Capture your holiday, football game or night on the town using this Class 10 card.Get your memories faster ¡ª Transfer and edit your memories quicker thanks to the incredible 8x read speeds over traditional Class 10 SD cards.Durable ¡ª For your peace of mind, the card has been extensively tested and proven to be waterproof, temperature proof, shock and vibration proof and X-ray proof.2SPECIFICATIONSCapacities1: 16GB, 32GB, 64GB, 128GB, 256GBPerformance3: 80MB/s read and 10MB/s write, UHS-I Speed Class 1 (U1)Dimensions (microSD): 11mm x 15mm x 1mmDimensions (with SD adapter): 24mm x 32mm x 2.1mmFormat: FAT32 (SDHC 16GB-32GB), exFAT (SDXC 64GB-256GB)Operating temperatures: -25¡ãC to 85¡ãCStorage temperatures: -40¡ãC to 85¡ãC1 Some of the listed capacity on a Flash storage device is used for formatting and other functionsand is thus not available for data storage. As such, the actual available capacity for data storageis less than what is listed on the products.2 IEC/EN 60529 IPX7 certified for protection against continual water submersion for up to 30 min. and adepth of up to 1m. Withstands temperature range from -25 ¡ãC to 85 ¡ãC. Based on MIL-STD-883H,METHOD 2002.5 military standard test method. Protected against X-ray exposure based onISO7816-1 guidelines.3 Speed may vary due to host and device configuration.",4.90,GBP,595102,595102,False
57742292,,Samsung SSD 970 EVO Plus 250GB,"Samsung SSD 970 EVO Plus 250GB NVMe M.2,3500MB/s read,2300MB/s write","190,10KM",BAM,993500,993500,False
18365395,SRAM,"SRAM NX Eagle PG-1230, Cassette, Speed: 12, 11-50T",,143.00,CAD,70762,70762,False
31210232,Kingston,Kingston microSDHC 128GB Canvas Select 80R CL10 UHS-I Card + SD Adaptador,Kingston microSDHC 128GB Canvas Select 80R CL10 UHS-I Card + SD Adaptador,16.99,EUR,854253,854253,False
74456310,ASUS,ASUS ROG Strix X570-F Gaming moederbord Socket AM4 ATX AMD X570,"ROG Strix X570-F Gaming, AMD X570, 4x DIMM DDR4, HDMI, DP, PCIe 4.0 x16, M.2, SATA III, 1G LAN, USB 3.2, S/PDIF, ATX, 305x244 mm",278.99,EUR,80156,80156,False
86849327,,Kingston microSDXC Canvas Select Plus 128GB 100R Class 10 UHS-I,,8.19E1,PLN,27477,27477,False
27426123,,Sigma 35mm f/1.4 DG HSM Art Lens for Canon EF,,42.9,USD,704991,704991,False
19906097,,Ram Mount Double Socket Arm Long for 1 Ball,"Ram Mount Double Socket Arm Long for 1 BallThe RAM-B-201-C, long double socket arm, has a socket at both ends that accommodates 1"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles. Details:Overall Length: 6""Socket-To-Socket Length: 5.1875"" Powder Coated Marine Grade Aluminium 1"" Rubber Ball ""B"" Size",2.899E1,GBP,1366684,1366684,False
39924028,,"RAM? Double Socket Arm (Short 1.75"")","The RAM-B-201U-A consists of a short double socket arm that accommodates 1"" B size ball bases, device holders, and adapters. With an overall length 2.42"", this is the lowest profile RAM? double socket arm size. The easy to adjust knob allows for near-infinite adjustability for your connected device.FEATURES- Low-profile design with an overall length of 2.42"" and socket-to-socket length of 1.75""- Attaches to any B size RAM? ball component, including mounting bases and device holders; double ball and socket technology allows for near-infinite adjustability of your RAM? mounting system- Made of powder-coated, marine-grade aluminum for durability and reliability in the most demanding environments- Backed by a lifetime warranty",14.99,USD,394619,394619,False
96712384,,KINGSTON MICRO SD CARD CANVAS SELECT PLUS 128GB 100MB/S LIMITED LIFETIME,,,,27477,27477,False
78504454,,LOGITECH Stereo Headset H151 ¨C EMEA - One Plug,LOGITECH Stereo Headset H151 ¨C EMEA - One Plug,0.001,,122031,122031,False
65827191,,Ubiquiti Unifi AC In-Wall AP Wireless Access Point 5 Pack UAP-AC-IW-5 (No PoE Injector),UAP-AC-IW-5 - Ubiquiti Unifi AC In-Wall AP Wireless Access Point 5 PackThe Ubiquiti UniFi AC In-Wall Access Point 5 Pack (UAP-AC-IW-5) is perfect for both retrofit and new installations. These compact units will enable users to convert any Ethernet wall jack into a dual-band 802.11ac WiFi access point featuring 2 Gigabit Ethernet ports.For those ...,444.00,GBP,1610496,1610496,False
1970598,RAM Mounts,"RAM Long Double Socket Arm 1"" Balls",,34.95,AUD,1366684,1366684,False
10551504,,Samsung M.2 SSD 1TB 970 EVO NVMe,,148.89,,106914,106914,False
10548789,,Kingston SDHC Canvas Select Plus 32GB 100R Class 10 UHS-I,,3.29E1,PLN,1980656,1980656,False
41462410,,"Card de memorie Kingston MicroSDXC, 64GB, Canvas Select 80R, Class 10, UHS-I si Adaptor",CARACTERISTICI GENERALETip memorieMicroSDXCCapacitate (GB)64Clasa de vitezaClass 10Standard UHSUHS-I U1Rata de transfer la citire (MB/s)80Rata de transfer la scriere (MB/s)10Voltaj (V)3.3AdaptorAdaptor SD,50.00,RON,53163,53163,False
76893002,,Blaze 34-Inch Grill Cart For: 3 Burner Professional Blaze Grill,"Stainless steel construction is durable in outdoor conditionsTwo drawers add practical storage for your BBQ accessories2 folding side shelves provide a convenient work area while grilling4 heavy duty casters allow you to reposition the grill as needed?¨ºDescriptionThis Blaze stainless steel grill cart is specifically designed to house the Blaze Professional 3 burner gas grill. The two stainless steel side shelves keep your BBQ tools at hand and provide a convenient work area while you cook. The Blaze grill cart also features one front door with a rounded handle to access the cabinet below the grill where you can store your propane tank. It also features two drawers with rounded handles to store your grill cover and BBQ accessories. The cart is warranted for lifetime to the original owner against defects in manufacturing and workmanship. This warranty extends to the original purchaser against manufacture defects for products purchased for ordinary single-family home use.?¨ºAdditional informationWEIGHT119CONFIGUATIONOn CartEXTERIOR MATERIALStainless SteelMADE IN USAYesWORK AREAYesNUMBER OF SHELVES2ON WHEELSYESDIMENSIONS34 3/4"" H x 65 1/2"" W x 26 3/4"" DWARRANTYLifetimeADDITIONAL DIMENSIONSCart without Shelves ¡ë?¨° 35 1/4"" H x 33 3/4"" W x 23 7/8"" DSingle Shelf Dimensions ¡ë?¨° 15 3/4"" W x 23 7/8"" DDrawer Internal Dimensions ¡ë?¨° 5 7/8"" H x 12 7/8"" W x 19"" DPhysical Door Opening ¡ë?¨° 19 "" H x 14 1/8"" W",1.09999E3,USD,6140563,6140563,False
11665937,Hydro Flask,Hydro Flask 32 oz Wide Mouth Flex Cap Bottle in Sunflower,32 oz Wide Mouth Flex Cap Bottle in Sunflower,48.00,CAD,489587,489587,False
87046884,,Blaze 40-Inch 5-Burner LTE Built-In Liquid Propane Gas Grill With Rear Infrared Burner & Grill Lights,"Blaze introduces an affordable commercial style grill that was designed with your outdoor BBQ desires in mind. Blaze gas grills feature precision cut, 304 stainless steel components which bring the promise of lasting durability to your outdoor BBQ! This model takes things to the next level with our signature SRL led accent lights and integrated halogen hood lighting.OVERVIEW:5 commercial quality 304 cast stainless steel burners14,000 BTUs of cooking power per burner, for a total cooking surface of 70,000 BTUs10,000 BTU infrared rear rotisserie burnerTotal grill BTUs equal 80,000Heavy 9mm triangular stainless steel cooking rods maximize durability and produce distinguished sear marks915 square inches of total cooking spacePush and turn flame-thrower primary ignition system delivers a fast start every timeFlash tube ignition and crossovers provide an alternate ignition optionRemovable warming rackHeat zone separators divide the cooking surface into individual temperature zonesFlame stabilizing grids minimize flare-ups while adding a grilled flavorFull-width drip tray for quick clean upIlluminated control knobs for evening gatherings creates a sophisticated appearanceInterior lights help navigate the grilling surface at nightDouble-lined grill hood protects outer layer from heat discoloration and maintains more heatDIMENSIONS: Overall Dimensions: Width:39.50 Inch Depth:25.75 Inch Height:21.25 Inch Cut-Out Dimensions: Width:38.38Inch Depth:21.25 Inch Height:08.50InchMANUFACTURER'S DOWNLOADS Blaze LTE Grill Manual Blaze Infrared Sear Burner Instructions Blaze Cutout Specifications",2.19999E3,USD,4825180,4825180,False
88773659,Fuji,Fuji Fuji Instax Square Film 1-Pack,Instax Square Film 1-Pack,16.99,USD,1457721,1457721,False
31585097,Sigma,Sigma Sigma 35mm F1.4 ART DG HSM - Nikon AF mount,This item may qualify for an Instant Rebate. Any current manufacturer rebate will be refunded to your card after purchase. Please email shop@lookingglassphoto.com if you have any questions.,899.99,USD,900968,900968,False
51544284,,LOGITECH H151 STEREO HEADSET - ANALOGUE,LOGITECH H151 STEREO HEADSET - ANALOGUE,329.00,NAD,122031,122031,False
10141837,SanDisk,SanDisk 32GB Ultra Flair USB 3.0 Flash Drive,,23.0,AED,292826,292826,False
30382185,,Hydro Flask Standard 21oz - Black,"Keep life moving with our 21 oz bottle and Standard Flex Cap.It stashes easily into a small shoulder bag, your pack¡¯s side pocket, or your car cup holder, and holds enough ice cold goodness to keep you going for hours without weighing you down. No wonder it's one of our bestselling water bottles. TempShield? double wall vacuum insulation is used to keep your water refreshingly ice cold for up to 24 hours. Plus, it resists condensation, so the sides of your bottle stay dry.The Hydro Flask is made of Durable 18/8 Pro-Grade Stainless Steel construction and is BPA-Free and Phthalate-Free. Lifetime Warranty.",4.995E1,AUD,1558854,1558854,False
88812865,Sigma,Sigma 50MM F1.4 DG HSM Art series Canon Fit Lens,"Large aperature, standard prime lens offering superior peripheral brightnessStandard lens with large maximum aperture of F1.4Super multi-layer lens coating reduces flare and ghostingIncludes fast and near silent HSM autofocusIncorporates Aspherical and SLD Glass",474.17,GBP,75956,75956,False
94512766,Epson,Epson Cartouche d'encre C13T865140 (T8651),XXL ~10000 pages,136.24,EUR,193507,193507,False
57937744,,Fujifilm Instax Mini Mono Black & White (10 sheets) Film,"Fujifilm instax mini film is for all instax mini cameras and comes in a handy cartridge. It offers stunning instant pictures that you can fit into a purse, wallet or mini photo frame. instax film ensures sharp, clear reproduction, vivid color and natural skin tones.",1.295E1,EUR,165928,165928,False
85173141,,"Instax SQUARE Film 10 shot pack, white border","Image Size - 62 mm x 62 mmFilm Size - 86 mm x 72 mmSuitable for all SQUARE cameras and SHARE printersCompatible with all instax SQUARE cameras and printersinstax SQUARE - 10 shotsColour instant film in a square-format.Square-format film compatible with the instax square printers and cameras has arrived.This film boasts the same professional high-quality instant photograph technology found in all instax film, but in a square-format. With assured accurate colour and sharpness, your memories will be preserved for years to come in a format that photographers love across the globe.Print size ¨C 8.6cm x 7.2cmImage size ¨C 6.2cm x 6.2cm",10.0,GBP,1457721,1457721,False
54500223,,HyperX 8GB (2x4GB) 1600MHz CL10 Fury Blue,,289,PLN,288081,288081,False
22194288,RAM MOUNTS,"RAM Long Length Double Socket Arm for C Size 1.5"" Balls - RAM-201U-D","Description Specs & Features Videos Compatible BasesThe RAM-201U-D, Long length double socket arm, has a socket at both ends that accommodates C Size 1.5"" balls. A single spring inside the arm, keeps the socket open, allowing you to insert the ball in to the socket connection. RAM's socket technology allows for almost infinite adjustment to achieve the perfect viewing angle.Material:Powder Coated Marine Grade AluminumBall Size:1.5"" Rubber Ball SizeNote:The ""U"" in the part number reflects product packaged in poly bag.Weight:1.64 lbs.Dimensions:Overall Length: 9.125""Socket-To-Socket Length: 8""RAM Long Double Socket Arm for 1.5"" Ball BasesRAM? Mounts: Ball Sizes & Weight CapacitiesRAM 2.5"" Round Plate with AMPs Hole Pattern & C Size 1.5"" Ball - RAM-202URAM 2.43"" x 1.31"" Diamond Base with 1.5"" - Ball - RAM-238URAM Double U-Bolt Base with 1.5"" Ball for Rails from .75"" to 1.25"" in Diameter - RAM-235URAM Triple Suction Cup Base with 1.5"" Ball - RAM-224-3URAM Medium Tough-Claw? with 1.5"" Diameter Rubber Ball - RAP-404URAM 3.68"" Round Base with 1.5"" Ball - RAM-240URAM Rail Base with Zinc Coated U-Bolt & 1.5"" Ball for Rails from 0.5"" to 1.25"" in Diameter - RAM-231ZURAM Rail Base with ""Rust-Proof"" Stainless Steel U-Bolt & 1.5"" Ball - RAM-231URAM 1.25"" to 1.875"" Rail Clamp Base with 1.5"" Ball - RAM-271U-12RAM 1.5"" Ball Base with Strap 1"" to 2.1"" Diameter - RAM-108BURAM 3"" Max Width Clamp Base with 1.5"" Ball - RAM-247U-3RAM C Size 1.5"" Ball on Rectangular Plate with 1.5"" x 2"" 4-Hole Pattern - RAM-202U-225RAM 4.75"" Square Base with VESA (4 X 75mm) (4 X 100mm) Hole Patterns & 1.5"" Ball - RAM-246URAM 75mm X 75mm VESA 3.625"" Plate with 1.5"" Ball - RAM-2461URAM 3.6"" X 2.1"" 35mm x 75mm VESA Base with 1.5"" Ball - RAM-2462URAM 6.25"" x 2"" Universal Electronics Base with 1.5"" Ball - RAM-111BU",39.49,USD,1764013,1764013,False
65129957,,LaCie Rugged Thunderbolt USB-C 2TB,,,,114602,114602,False
78196838,Kingston,KINGSTON 8GB 1600MHz DDR3 CL10 DIMM (Kit of 2) HyperX Fury Series,,41.65,EUR,288081,288081,False
59936386,,Hydro Flask 21oz Standard Mouth with Flex Cap - Olive,"Its time to unwind and enjoy your favorite beverage with Hydro Flask¡¯s 21oz Standard Mouth bottle with Flex Cap. Specifically engineered to keep your hots hot and your colds cold, this cup is a must-have for runners, tennis players, and everything in between.Hydro Flask? has created a reusable bottle that truly performs in any environment. They are made from 18/8 pro grade stainless steel and feature double-wall vacuum insulation that ensures the temperature of the liquid inside never mingles with the temperature of the environment outside. Your hots will stay hot for up to 12 hours, and your colds will stay cold for up to 24. This bottle is perfect for the campsite, the gym, or out on the road with its convenient Flex Cap and carry handle. Includes Flex Cap lid with swivel handle.Double wall vacuum insulated.BPA-Free.18/8 stainless steel.Signature, easy grip matte finish (except for Stainless Steel colorway). Narrow design fits into most cup holders. Lifetime Warranty through Hydro Flask?.Limited Lifetime Warranty through Hydroflask",3.295E1,USD,1446023,1446023,False
62898389,Kingston,Kingston Canvas Select Plus MicroSD 100MBs Class 10 128GB,The Kingston Canvas Select Plus MicroSDXC Class 10 128GB with SD Adapter included has a Read Speed of 100MB/s and is compatible with Android devices,16.89,GBP,27477,27477,False
92704095,,"Blaze 40"" Stainless Steel 5 Burner LTE Built-In Gas Grill w/ Rear Burner BLZ-5LTE2","40"" Stainless Steel 5 Burner LTE Built-In Gas Grill w/ Rear Burner and Built-In Lightning System BLZ-5LTE2 by Blaze GrillIntroducing a sizzling choice for the affordable, commercial-style grill of your dreams from Blaze. The BLZ-FLTE2 is designed for outdoor use, with sturdy, durable, precision cut 304 stainless steel components.Take your grilling prowessto the next level withBlaze's signature SRLLED accent lights andbuilt-in halogen hood lighting, ensuring you get the perfect cook day or night.With a lifetime warranty against defects in the manufacturing and workmanship of the main burners, cooking grids, body, flame tamers, heat zone separators, warming rack, and control valves, feel confident in your purchase of this Blaze grill. Plus, you'll receive an additional one-year warranty on theignition, electronic, and lighting systemsare covered for one year after the date of purchase.Register your grill withinthirty days of purchase for the warranty to apply.Built-In Gas Grill Features5 stainless steel commercial quality 304 castburnersTotal cooking surface of 70,000 BTUs (14,000 BTUs of cooking power per burner)Total grill BTUs of 80,000 with 10,000 BTU infrared rear rotisserie burnerEnjoy maximumdurability and distinguished sear marks with heavy 9mm triangular stainless steel cooking rodsProvides roomy 915 square inches of total cookingareaFast start in a flash with push and turn flame-thrower primary ignitionAlternative ignition option with flash tube ignition and crossoversRemovable warming rack to port dishes right to the tableFire up different foods at once with divided different temperature zones and heat zone separatorsMinimize flare-ups while adding a grilled flavor with flame stabilizing gridsEasy cleanup with full-width drip traySophisticated appearance with illuminated control knobs for evening gatherings and cookoutsBuilt-in interior lightsmake it easy to see the grilling surface at nightDouble-lined grill hoodprovides heat discoloration protection while maintaining heat levels betterBlaze Grills offers an impressive complimentary Lifetime WarrantyOrder your40"" Built-In Gas Grill Today and enjoy FREE Shipping with no tax or fees! Buy Now!Blaze Grill VideoTo watch a video onBlaze Outdoor Products click hereTo watch a video onBlaze LTE Gas Grill Overview click hereBlaze Grill SpecificationsDimensions:21 1/4""H x 39 1/2""W x 25 3/4""DCut-Out Dimensions:8 1/2""H x 38 3/8""W x 21 1/4""D (See manual for information on additional space needed for grill hood to open)Total grill BTUs equal 80,000915 square inches of total cooking space5 commercial quality 304 cast stainless steel burnersBlaze Grill ResourcesDownload Blaze Grill 5 Burner LTE Gas Grill Manual",2199.99,USD,4825180,4825180,False
73823909,,UBIQUITI UAP-AC-HD-5 5pk,"Build your Wi-Fi network with the UniFi? HD Access Point, part of the Ubiquiti Networks? UniFi Enterprise Wi-Fi System. The UAP-AC-HD, is an indoor/outdoor, high-performance, 802.11AC Wave 2 dual-band access point, capable of throughput speeds of up to 2533 Mbps and a maximum range of up to 122 mete",1964.95,CAD,980563,980563,False
86176880,,Sigma ART 50mm f/1.4 DG HSM Lens for Nikon,,1099.99,CAD,393711,393711,False
72379446,,Johnnie Walker - Blue Label - 700ml,For bulk orders please do not hesitate to contact us - 01428 727744 or 01730 235923Country:ScotlandRegion:Sub-Region:Main Grape:Second Grape:Third Grape:This is the pinnacle of blended whisky. This follows the Walker family belief that neither whisky age alonenor whisky from a single locationis enough to achieve the creation of an unrivalled masterpiece today. Layers of big flavourdeep richness and smokelayers of honey and fruit and an incredibly smooth finish.,169.95,GBP,56750,56750,False
619357,,Nikon AF-S NIKKOR 24-85mm f/3.5-4.5 G ED VR Lens,,679.99,CAD,21809,21809,False
18123170,,Sram Cassette 12sp 11-50 PG-1230,,216.00,NZD,70762,70762,False
67358569,KINGSTON,Memoire SDXC KINGSTON 32GB Canvas Select microSDHC (microSD) + Adapter SD,Memoire SDXC KINGSTON 32GB Canvas Select microSDHC (microSD) + Adapter SD,9.99,EUR,595102,595102,False
54296266,,SRAM PG-1230 12-speed Cassette for NX Eagle,"Ride anywhere with the wide-range PG-1230, 11- to 50-tooth Eagle cassette. The NX cassette gives riders every bit of the climbing range that the Eagle? ecosystem affords with a simple upgrade to splined-drive body wheels.SPECIFICATIONSApplication: Cross Country, Trail, All Mountain, Enduro, E-BikeGearing: 12-speedGradation: 11-50 tSprocket Material: steelFreehub Body Compatibility: Shimano MTB not for Shimano Micro Spline, 12-speedTechnical Information:Series: SRAM NX EagleSpider: 1 / aluminiumRecommended Chain: SRAM PC NX EagleContents:- 1 x SRAM PG-1230 Eagle cassetteFAQWill this work on my bike?See our infographic for help choosing an upgrade kit for your bike.What type of freehub do I need for this cassette?An HG (Shimano) freehub is required for this cassette.Do I need to replace my chain when I replace the cassette?Use a chain wear tool to check the wear on your chain. If the chain is more than 0.5% worn it is recommendable to replace the chain as it will accelerate the wear on the cassette.Is this product suitable for e-bike use?Yes","90,00",EUR,70762,70762,False
24990804,LACIE,Rugged Mobile Storage 2TB Thunderbolt Usb-C HDD Extern,,151,CHF,114602,114602,False
1286250,,3M - DESKTOP LCD LW FRAMED FILTER,3M DESKTOP LCD LW FRAMED FILTER (PF220W1F) - Type: Andet tilbeh?r,1931.25,DKK,196841,196841,False
70986060,,Carto de memria micro SD Kingston 32Gb classe 10 Canvas Select,,0.00,BRL,595102,595102,False
2808350,,SD KINGSTON 32GB MICRO SDHC CANVAS SELECT 80R CL10 UHS-I CARD C/ADAPTER,"Kingston Technology Canvas Select, 32 GB, MicroSD, Cl¨¢ss 10, UHS-I, 80 MB/s, Preto",8.20,EUR,595102,595102,False
69487298,Hydro Flask,Hydro Flask 32 oz. Wide Mouth 2.0 Flex Cap Sunflower,"Hydro Flask 32 oz. Wide Mouth 2.0 Flex Cap Sunflower in Medicine Hat, Alberta, Canada",40.79,CAD,489587,489587,False
18843058,Hydro Flask,Hydro Flask 32oz Wide Mouth Flex Cap Sunflower,,44.95,USD,489587,489587,False
47115585,,UAP-AC-HD-5Ubiquiti UniFi AP ac HD 802.11ac Wave 2 4x4 5-Pack,,184.19,KES,980563,980563,False
10080614,RAM Mounts,"RAM-201U-D - RAM Long Length Double Socket Arm for 1.5"" Balls",,,,1764013,1764013,False
70349654,RAM MOUNTS,"RAM Short Double Socket Arm for C Size 1.5"" Balls - RAM-201U-B","Description Specs & Features Videos Compatible BasesThe RAM-201U-B, short double socket arm, has a socket at both ends that accommodates 1.5"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles.Material:Powder Coated Marine Grade AluminumBall Size:1.5"" Rubber Ball SizeNote:The ""U"" in the part number reflects product packaged in poly bag.Weight:0.51 lbs.Dimensions:Overall Length: 3.5""Socket-To-Socket Length: 2.25""RAM Short Double Socket Arm for 1.5"" Ball Bases (Overall Length: 3.5"")RAM? Mounts: Ball Sizes & Weight CapacitiesRAM 2.5"" Round Plate with AMPs Hole Pattern & C Size 1.5"" Ball - RAM-202URAM 2.43"" x 1.31"" Diamond Base with 1.5"" - Ball - RAM-238URAM Double U-Bolt Base with 1.5"" Ball for Rails from .75"" to 1.25"" in Diameter - RAM-235URAM Triple Suction Cup Base with 1.5"" Ball - RAM-224-3URAM Medium Tough-Claw? with 1.5"" Diameter Rubber Ball - RAP-404URAM 3.68"" Round Base with 1.5"" Ball - RAM-240URAM Rail Base with Zinc Coated U-Bolt & 1.5"" Ball for Rails from 0.5"" to 1.25"" in Diameter - RAM-231ZURAM Rail Base with ""Rust-Proof"" Stainless Steel U-Bolt & 1.5"" Ball - RAM-231URAM 1.25"" to 1.875"" Rail Clamp Base with 1.5"" Ball - RAM-271U-12RAM 1.5"" Ball Base with Strap 1"" to 2.1"" Diameter - RAM-108BURAM 3"" Max Width Clamp Base with 1.5"" Ball - RAM-247U-3RAM C Size 1.5"" Ball on Rectangular Plate with 1.5"" x 2"" 4-Hole Pattern - RAM-202U-225RAM 4.75"" Square Base with VESA (4 X 75mm) (4 X 100mm) Hole Patterns & 1.5"" Ball - RAM-246URAM 75mm X 75mm VESA 3.625"" Plate with 1.5"" Ball - RAM-2461URAM 3.6"" X 2.1"" 35mm x 75mm VESA Base with 1.5"" Ball - RAM-2462URAM 6.25"" x 2"" Universal Electronics Base with 1.5"" Ball - RAM-111BU",19.49,USD,93315,93315,False
70291557,Kingston,Kingston Canvas Select Plus SDHC Memory Card UHS-I 4K FULL HD 100MB/s - 32GB,"100% Genuine Kingston. Supplied brand new in sealed retail packaging with a superb Manufacturers Lifetime Warranty. Full HD - The advanced UHS-I interface makes the card ideal for cinema-quality 4k, full HD (1080p) and 3D video.Shoot more high-density image files like RAW or JPEG with Read Speeds up to 100MB/sTough and Dependable: Waterproof, shock and vibration proof, X-Ray and temperature proof too! Supports continuous burst mode and ensures video integrity by reducing stutterThis superb Kingston SD memory card is ideal for multi-device-use including with many digital cameras. This full size SD memory card (Secure Digital) is also known as a SDHC (Secure Digital High Capacity). A SD card measures L32 x W24 x D2.1 mm7dayshop stock a competitive range of products : photo, computer, memory, inkjet, audio, video, battery, gifts ideas, gadgets and much more.We have been selling online since the year 2000. Buy with confidence.",,,1980656,1980656,False
97573369,Kingston,Kingston 128GB Canvas Select Plus MicroSDHC Class 10/ UHS-1 Flash Memory Card w/ Adapter,"128GB Canvas Select Plus MicroSDHC Class 10/ UHS-1 Flash Memory Card w/ Adapter. Kingstons Canvas Select plus SD card is designed with exceptional performance, speed and durability for heavy workloads such as transferring and developing high resolution photos or capturing and editing full HD videos. It can reach Class 10 UHS-I speeds up to 100MB/s for easy storage and quick transfers along with an advanced UHS-Iinterface that can record cinematic Full HD and 4K Ultra HD videos. The Canvas Select plus SD card is built to perform in the harshest environments and conditions so you can take it anywhere knowing that your files, photos and videos are protected.",22.99,USD,27477,27477,False
55002512,,LaCie 2TB HDD Rugged Thunderbolt USB-C External Portable Drive,"Pros Trust the Rugged FamilySince 2005, LaCie Rugged portable drives have thrived where only the toughest survive ¡ª the film sets, photo shoots, and music studios of the world¡¯s most influential creative pros. Why? Because LaCie Rugged products are the industry¡¯s most trusted way to capture and transport data in the field.Thunderbolt & USB-C ReadyA common scenario: You need to edit and deliver a project to a client, but you use a USB-C MacBook Pro and they use a USB 3.0 computer. What do you do? Simple ¡ª go for Rugged. This family of drives embraces a wide array of interface compatibilities so that you can edit, collaborate and share seamlessly.Super SpeedTheLaCie Rugged Thunderbolt External HDDprovides 2TB of high-speed storage to virtually every type of system that sports a Thunderbolt, USB Type-A, or USB Type-C port. This LaCie Rugged is armed with an integrated Thunderbolt cable capable of transferring data at rates of up to 10 Gb/s. For non-Thunderbolt systems, it comes with one USB 3.0 Type-C port with 5 Gb/s speeds.Rugged Drives for All-Terrain ReliabilityAside from providing high-speed storage, the LaCie Rugged is designed to survive 6.6' drops and 1-ton weights. It is IP54 rated, which protects the SSD from dust and water spills. Moreover, AES 256-bit software encryption is available to safeguard your sensitive data from unauthorised access.",179.99,GBP,114602,114602,False
84528711,,Omega Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001,"stainless steel case, with a black dial. Two-Tone rubber Strap. automatic movement. sapphire crystal. 45.5mmx 45.5mmx 18.8mm case. 22mm band width. 600 meters water resistant. Omega Seamaster Planet Ocean Automatic Chronograph Two-Tone Rubber Watch 215.32.46.51.01.001 Omega has made innumerable contributions to watch-making history, including the first watch on the moon, followed by five subsequent lunar landings, the first divers' watch, the world's only certified marine chronometer watch, the inventor of the James Bond watch, and more records for accuracy than any other watch company. Omega has also been the official timekeeper of the Olympic Games since 1932.",6.15425E3,USD,1476532,1476532,False
98849797,,Ubiquiti UniFi AP AC HD (5-pack),,136930,RUB,980563,980563,False
45633828,,Omega Seamaster Planet Ocean Automatic Chronograph Stainless Steel Watch 232.30.46.51.01.002,"stainless steel case, with a black dial. Silver stainless steel Bracelet. automatic movement. sapphire crystal. 45.5mmx 45.5mmx 19.5mm case. 20mm band width. 600 meters water resistant. Omega Seamaster Planet Ocean Automatic Chronograph Stainless Steel Watch 232.30.46.51.01.002 Omega has made innumerable contributions to watch-making history, including the first watch on the moon, followed by five subsequent lunar landings, the first divers' watch, the world's only certified marine chronometer watch, the inventor of the James Bond watch, and more records for accuracy than any other watch company. Omega has also been the official timekeeper of the Olympic Games since 1932.",7.15799E3,USD,5409130,5409130,False
10457886,,"3M - Privacy filter framed lightweight for LCD 20"""" to 23"""" Wide","3M Privacy filter framed lightweight for LCD 20"""" to 23"""" Wide (98-0440-4913-2) - Type: Sk?rmbeskytter",2412.24,DKK,196841,196841,False
51520804,Omega,Planet Ocean 600M Omega Co-Axial Master Chronometer Chronograph 45.5mm 215.30.46.51.03.001,"It was with OMEGA's maritime legacy in mind that the brand launched its Planet Ocean line in 2005. The stylish OMEGA Seamaster Planet Ocean 600M Master Chronometer Chronograph pays homage to OMEGA's dive watch heritage.This model, with its scratch-resistant sapphire crystal, features a blue ceramic dial with Arabic numerals and a date window at the 6 o'clock position. The dial presents a small seconds sub-dial, as well as 60-minute and 12-hour counters on one dial for intuitive reading of elapsed time. The blue ceramic unidirectional rotating divers' bezel, with its Liquidmetal diving scale, is mounted on a 45.5 mm stainless steel case.Other features include an alveol screw-in caseback and a stainless steel bracelet with patented extendable foldover clasp.The OMEGA Seamaster Planet Ocean 600M Master Chronometer Chronograph is water resistant to 60 bar (600 metres / 2000 feet), and has a helium-escape valve. The OMEGA Master Chronometer calibre 9900 at the heart of this timepiece can be seen through the transparent caseback. To achieve Master Chronometer status, it has passed the 8 rigorous tests set by METAS (The Swiss Federal Institute of Metrology).",8450,USD,2193117,2193117,False
