id,brand,title,description,price,priceCurrency,cluster_id,label,unseen
80935142,Crucial,"Crucial SSD 2TB Crucial 2,5"" (6.3cm) MX500 SATAIII 3D 7mm retail",Crucial? MX500 Solid-State-Drive,279.00,EUR,70841,70841,False
10214898,,Swiss Military Hanowa Flagship 06-5161.2.04.007,,1895.00,SEK,5860529,5860529,False
75426867,Apple,Apple Apple AirPods with Wireless Charging Case,,199.00,USD,1994510,1994510,False
13939571,Ubiquiti,Ubiquiti UniFi UVC-G3-BULLET Network IP Video surveillance camera,"The UniFi Video Camera UVC-G3-BULLET IP Camera is designed for use in the UniFi Video surveillance management system. It offers 1080p Full HD video, indoors or outdoors. Previously known as the UVC-G3-AF, this camera has infrared LEDs with an automatic IR cut filter for day and night surveillance.",131.49,GBP,192122,192122,False
7726595,Corsair,Corsair Carbide SPEC-01 Mid Tower Gaming Case,Corsair Carbide SPEC-01 Mid Tower Gaming Case ¨C PC Case Gear ¨C Australia¡¯s Premier Online PC Store.,69,AUD,195552,195552,False
12606832,Apple,Apple AirPods with Charging Case (2nd Gen 2019),AirPods with Charging Case (2nd Gen 2019),159.00,USD,1223297,1223297,False
11453264,,ASUS GeForce GTX1660 Super Phoenix OC 6GB GDDR6,"The ASUS Phoenix GeForce? GTX 1660 SUPER? is a high definition powerhouse packed into a compact layout. It boasts a large single fan with a Wing-blade design that has trickled down from top tier cards. This gives the Phoenix a performance boost over the competition, while keeping its size small enough to be compatible with most modern chassis. Just like its namesake, the Phoenix also boasts a long lifespan with features like IP5X dust resistance, dual ball fan bearings, and Auto-Extreme Technology. If you're looking for a nimble sidekick that will keep pushing pixels for years to come, the Phoenix is your beast.",379.00,AUD,137125,137125,False
70403624,Maxxis,"Maxxis High Roller II 650b 27.5"" Dual Compound EXO Folding Tubeless Ready Mountain Bike Tyre","The Maxxis High Roller II 650b 27.5'' Dual Compound EXO Folding Tubeless Ready Mountain Bike Tyre features an extremely open and aggressive tread the delivers excellent soil penetration and mud-clearing ability. This model features Maxxis' EXO protection. This consists of Maxxis' propriety material based sidewall that specially integrates with the exterior design of the tyre. The EXO protection means this tyre has increased abrasion and cut resistance for optimal performance.The Maxxis High Roller's square profile produces a solid, consistent and reliable feel across the knobs. This tyre also features modified knobs on the shoulder and centre improve braking performance and traction on hard surfaces. The Maxxis High Roller II 650b 27.5'' Dual Compound EXO Folding Tubeless Ready Mountain Bike Tyre is an excellent choice for technical, freeride terrain.For our full range of Bike Accessories visit Evans Cycles",¡ê40.00,GBP,627344,627344,False
1707364,,Seagate IronWolf 6TB NAS Hard Drive,Seagate IronWolf 6TB NAS Hard DriveSeagate IronWolf 6TB NAS Hard Drive 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage For everything NAS,41500.00,KES,498972,498972,False
11409646,,"Corsair ML120 Pro LED, Red, 120mm Premium Magnetic Levitation Fan","Corsair ML120 Pro LED, Red, 120mm Premium Magnetic Levitation Fan (CO-9050042-WW)If NASA Designed a Computer Case Fan ¨C This Would Be It Corsair ML Series of fans magnetic levitation technology and custom engineered rotors provide unrivaled performance and low noise.Thanks to its innovative design, the ML Series fans delivers both high static pressure and high air flow for a superior fan experience.Warranty Five years Fan Size 120mm x 25mm Flow Type Static Pressure LED Color Red PWM Control Yes Airflow 12 - 75 CFM Static Pressure 0.2 - 4.2 mmH20 Sound Level 16 - 37 dBA Speed 400 - 2400 RPM Power Draw 0.299 ACorsair ML120 Pro LED, Red, 120mm Premium Magnetic Levitation FanWarranty: 60 months Size: 123x53x150 mm Weight: 1 Kg",72.40,AUD,971833,971833,False
24557096,LOGITECH,LOGITECH C270 3MP 1280 X 720PIXELS USB 2.0 BLACK WEBCAM,,,,79254,79254,False
82628958,,Ubiquiti UniFi Video Camera UVC-G4-PRO Infrared IR 4K Video- 802.3af is embedded,Ubiquiti UniFi Video Camera UVC-G4-PRO Infrared IR 4K Video- 802.3af is embedded,763.60,AUD,788533,788533,False
81316249,Apple,Apple AirPods 2 with Wireless Charging Case,,209.00,EUR,1126552,1126552,False
36425270,,"HD 3,5 4TB 7200RPM IRONWOLF PRO 128 MB SATA3 SEAGATE",,153.99,EUR,1102119,1102119,False
50426879,,Extreme Pro USB-n?gle 128 GB USB Type-A 3.2 Gen 1 (3.1 Gen 1) Sort,"TRANSFER 4GB TO DRIVE IN LESS THAN 15 SECONDSThe SanDisk Extreme PRO USB 3.1 Solid State Flash Drive delivers super-fast solid state performance in a USB flash drive. A game-changer in the USB storage category, this flash drive offers read speeds of up to 420MB/s and write speeds of up to 380MB/s1 that let you transfer everything fast. With capacities up to 256GB*, there¡¯s plenty of room to easily manage massive files. The sophisticated aluminum design is both stylish and durable, and the included SanDisk SecureAccess software, with 128-bit file encryption and password protection, ensures that your private files stay private4. Plus, the SanDisk Extreme PRO USB 3.1 Solid State Flash Drive is backed by a limited lifetime warranty6 for added peace of mind.READ/WRITE SPEEDS OF UP TO 420MB/s / 380MB/sBlazing-fast performance lets you transfer a full-length 4K movie to drive in less than 15 seconds2 or 1000 photos in less than 25 seconds.SOLID STATE USB FLASH DRIVEThe SanDisk Extreme PRO USB 3.1 Solid State Flash Drive delivers the performance, capacity, and reliability of an SSD in ultimate portability of a USB flash drive.ALUMINUM METAL CASING FOR DURABILITYThe SanDisk Extreme PRO USB 3.1 Flash Drive features an elegant yet durable aluminum metal casing to help protect the drive from everyday wear and tear.SANDISK SECUREACCESS? SOFTWARE PROTECTS YOUR PRIVACYCreate a private folder on your drive with SanDisk SecureAccess software. This 128-bit AES encryption software makes it easy to password-protect critical files. Drag and drop files into the vault, and they'll be protected.EASY FILE RECOVERY WITH RESCUEPRO DELUXE SOFTWARE5The drive comes with a RescuePRO Deluxe data recovery software download offer. This software makes it easy to recover files that have been accidentally deleted (download required).COMPATIBLE WITH USB 3.0 AND 2.0 PORTSThe SanDisk Extreme USB 3.1 Solid State Flash Drive is backward-compatible, so you can plug it into any USB 2.0 or 3.0 port.Kapacitet: 128 GBEnhed, interface: USB Type-AUSB version: 3.2 Gen 1 (3.1 Gen 1)L?sehastighed: 420 MB/sSkrivehastighed: 380 MB/sUnderst?ttede Windows operativsystemer: Windows 10,Windows 7,Windows 8,Windows VistaMac kompabilitet: JaUnderst?ttede Mac operativsystemer: Mac OS X 10.10 Yosemite,Mac OS X 10.11 El Capitan,Mac OS X 10.12 Sierra,Mac OS X 10.13 High Sierra,Mac OS X 10.7 Lion,Mac OS X 10.8 Mountain Lion,Mac OS X 10.9 MavericksFormfaktor: GlideFarve p? produkt: SortMateriale kabinet: AluminiumN?glering: JaFingeraftryksl?ser: NejBeskyttelse af adgangskode: JaSikkerhedsalgoritmer: 128-bit AESDriftstemperatur (T-T): 0 - 35 ¡ãCLagringstemperatur (T-T): -10 - 70 ¡ãCBredde: 21 mmDybde: 71 mmH?jde: 11 mmV?gt: 17 gBredde (emballage): 102 mmDybde (emballage): 152 mmH?jde (emballage): 25 mmPakkev?gt: 59,5 gEmballagetype: BlisterAntal pr. pakke: 1 stkMedf?lgende software: SanDisk SecureAccessAntal pr. hovedemballage: 25 stkHovedkasse (ekstern), bredde: 13,5 cmHovedemballage (ekstern) l?ngde: 36,8 cmYdre emballage, h?jde: 10,4 cmMaster kartonv?gt: 1,7 kg",561.95,DKK,79238,79238,False
12389785,Maxxis,"Maxxis Maxxis, Minion DHR2, Tire, 29''x2.40, Folding, Tubeless Ready, 3C Maxx Grip, 2-ply, Wide Trail, 60TPI, Black",,90.00,USD,319607,319607,False
71230660,,Epson Premium Glossy Photo Paper 13x18cm,"High Gloss Finish, Bright White and Resin Coated, Smudge and Water resistant, 5""x7"" (13x18cm), 255gsm, 30 Sheets",11.49,GBP,157548,157548,False
44483408,Apple,Apple AirPods with Wired Charging Case (2nd Generation),Wired charging caseBreakthrough wireless designFantastic sound and voice50% more talk time and 24 hours of listeningSeamless use with your Apple devisesPowered by the H1 headphone chip,144.98,USD,1223297,1223297,False
331318,Apple,Apple AirPods with Charging Case 2nd Generation,"Product InformationApple AirPods with Charging Case 2nd Generation Key Features:Easy setup for all your Apple devicesCharges quickly in the caseRich, high-quality audio and voiceMore magical than everThe new AirPods deliver the wireless headphone experience, reimagined. Just pull them out of the case and they're ready to use with your iPhone, Apple Watch, iPad or Mac.Easy to setupAfter a simple one-tap setup, AirPods work like magic. They're automatically on and always connected. AirPods can even sense when they're in your ears and pause when you take them out.Support for SiriTo adjust the volume, change the song, make a call or even get directions, simply say ""Hey Siri"" and make your request. You have the freedom to wear one or both AirPodsPowerful BatteryAirPods deliver 5 hours of listening time and 3 hours of talk time on a single charge. And they're made to keep up with you, thanks to a charging case that holds multiple charges for more than 24 hours of listening time. Need a quick charge? Just 15 minutes in the case gives you 3 hours of listening time or 2 hours of talk timePowered by a H1 ChipPowered by the all-new Apple H1 headphone chip, AirPods use optical sensors and motion accelerometers to detect when they're in your ears. Whether you're using both AirPods or just one, the H1 chip automatically routes the audio and engages the microphone. And when you're on a call or talking to Siri, an additional speech-detecting accelerometer works with beamforming microphones to filter out external noise and focus on the sound of your voice.Please note - Due to hygiene reasons, we cannot accept back unwanted returns for this item if the packaging has been opened or the product has been used.Show more;",147.97,EUR,767259,767259,False
22007806,Maxxis,"Maxxis Maxxis Minion DHR II Tire: 29 x 2.40"", Folding, 60tpi, 3C MaxxGrip 2- Ply, Tubeless Ready, Wide Trail, Black",,90.00,USD,319607,319607,False
16871572,UBIQUITI,Ubiquiti UVC-G3-BULLET (Formerly UVC-G3-AF) UniFi Video Camera G3 1080p PoE IP Camera,Ubiquiti UVC-G3-AF UniFi Video Camera G3 1080p PoE IP Camera,118.20,GBP,192122,192122,False
5656114,Maxxis,"Maxxis Maxxis, High Roller II, 27.5''x2.50, Folding, 3C Maxx Terra, EXO, Wide Trail, 60TPI, Black",,85.00,USD,729259,729259,False
20971734,,Ubiquiti UniFi Video Camera G3 BULLET (UVC-G3-BULLET),"TheUbiquiti UVC-G3-BULLETfeatures clear 1080p video resolution. The ball?joint mount offers flexible 3-axis adjustment and can be mounted indoors or outdoors. The camera has infrared LEDs with an automatic IR cut filter for day and night surveillance.1080p Full HD, 30 FPSEFL 3.6 mm, ?/1.8Outdoor Weather Resistant802.3af PoE or 24V Passive PoEBuilt-in MicrophoneWall, Ceiling, or Pole MountHigh-Power IR Range Extender Accessory (Sold Separately)Powerful Software ManagementUse the UniFi Video mobile app for easy camera management and live streaming from an iOS or Android-based smartphone or tablet. The UniFi Video mobile app is now available in the App Store for iOS and Google Play Store for Android.HD Image QualityFeaturing an EFL 3.6 mm f/1.8 lens for superior vision, the Ubiquiti UniFi Video Camera G3 (UVC-G3-AF) provides 1080p HD resolution at 30 FPS - that's an impressive 360p more that its G2 predecessor!Infrared Range ExtenderThe optional IR Range Extender accessory, model UVC-G3-LED, significantly extends the night vision range to up to 25 m (82 ft).",109.35,GBP,192122,192122,False
87367093,,Dysk SEAGATE IronWolf? 6TB ST6000VN0033 7200 256MB SATA III NAS,,"864,63 z?",PLN,498972,498972,False
82122672,,"Seagate IronWolf Pro 8TB SATA III 3.5"" Hard Drive - 7200RPM, 256MB",Enormous 8TB HDD Drive Capacity. Perfect 7200RPM Disk Speed for Storing Photos,2.5124E2,GBP,1578824,1578824,False
41191422,Maxxis,Maxxis High Roller II MaxxTerra Tire (WT) (3C/EXO/TR) (27.5 x 2.40) (Folding),"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.The most important part of a tire is arguably the rubber compound used to within the tread and with Maxxis's 3C MaxxTerra you get an intermediate compound with great rolling and grip properties.Features:WT: Wide Trail casing used for 2.4""-2.6"" wide tires designed for fitment on a wider rim profile3C: Tripple Compound with harder base-layer and two progressively softer top layers for optimal traction and durabilityEXO: Extremely cut-resistant and abrasion resistant material layer added to sidewallsDD: DoubleDown provides two 120tpi casing layers reinforced with a butyl insert for DH protection at a lower weightTR: Tubeless Ready for increased traction and lower rolling resistanceWeight26 x 2.40 (3C/EXO):855g27.5 x 2.40 (3C/EXO/TR): 910g27.5 x 2.40 (3C/EXO): 890g27.5 x 2.50 (3C/EXO/TR): 925g27.5 x 2.50 (3C/TR/DD): 1115g29 x 2.50 (3C/EXO/TR): 990g29 x 2.50 (3C/TR/DD): 1200g This product was added to our catalog on March 5, 2019",71.00,USD,1631327,1631327,False
45934014,Swiss Military Hanowa,Swiss Military Hanowa06-5161.2.04.003 Flagship montre,Steel Swiss Made Watch with Date,249.00,EUR,2682919,2682919,False
27286069,,Camera Web Logitech C270 HD Black Microphone,"HD sensor | HD video calling (1280 x 720 pixels) with recommended system, Video capture: Up to 1280 x 720 pixels, Photos: Up to 3.0 megapixels (software enhanced), Built-in mic with Logitech RightSound technology, Hi-Speed USB 2.0 certified, Universal clip fits laptops, LCD or CRT monitors, Logitech Vid HD | 2 ani","Pret:110,24RON",RON,79254,79254,False
50250903,Ubiquiti,Ubiquiti UniFi Protect UVC-G4-PRO,,6195,NOK,788533,788533,False
72241593,,Apple AirPods w/ Charging Case,"? For iPhone, Apple Watch, iPad, or Mac? Automatically Turn On When Connected? Audio Automatically Plays When in Ears? Built-In Microphone? 5 Hours o...",159.00,USD,1223297,1223297,False
40845396,Apple,Apple AirPods with Wireless Charging Case (2nd Generation) - White,"AirPods with Wireless Charging Case (2nd Generation) - White. The new AirPods deliver the wireless headphone experience, reimagined. Just pull them out of the charging case and theyre ready to use with your iPhone, Apple Watch, iPad, or Mac.",139.99,USD,1994510,1994510,False
69388758,,"Seagate IronWolf Pro 8TB NAS Hard Drive 3.5"" 7200RPM 256MB Cache","7200RPM Spin Speed, SATA III Interface, 128MB Cache, 3.5"" Form Factor, 5 Year Warranty",220.14,GBP,1578824,1578824,False
14965818,Seagate,"Seagate IronWolf 6TB NAS 3.5"" Hard Drive","Product InformationTough. Ready. Scalable.For everything NAS, there's IronWolf and IronWolf Pro. Always on and always working, IronWolf is enhanced with AgileArray technology for optimal reliability and system agility. Multi-user technology and extreme workload rates allow IronWolf to perform and scale up with your enterprise.IronWolf + the Power of AgileArray- NAS-optimised hard drive for the best-possible user experience- IronWolf Health Management in Synology NAS1 continuously helps to safeguard the health of your data- Drive balance with Rotational Vibration (RV) sensors manage multi-bay vibration for long-term consistent performance and reliability- RAID performance optimised that maximises responsiveness and uptime with NAS-aware Error Recovery Control- Advanced power management saves energy and delivers the right power at the right timeMulti-Bay and NAS-Ready With Built-In RV SensorFirst in its class, IronWolf drives are equipped with RV sensors on high capacity drives to maintain performance in multi-bay NAS enclosures. RV sensors on IronWolf Pro come standard, helping business and creative pros to have consistent performance for years to come.Do More With Multi-User OptimisationDo more with your NAS with multi-user optimisation. Enabling user workloads of up to 180 TB/year on IronWolf and 300 TB/year with IronWolf Pro, multiple users can confidently upload and download data to a NAS server. Whether you're a creative pro or a small business, IronWolf is on your side.Be Creative Anywhere With IronWolf and Your NASExtensible and reliable storage helps keep you and your creative business on schedule. IronWolf and IronWolf Pro are great companions for your NAS for 24¡Á7 remote access, backups and file sharing from anywhere, making sharing ideas easy. For growing agencies and the need for more storage, IronWolf and IronWolf Pro are built to address NAS scalability challenges.Grow Your Business NASA thriving small business needs storage that can thrive with it. IronWolf is optimised for NAS in multi-RAID environments that not only the vibration, but also handle the high user workload rate in a high data traffic network. Enter multi-user technology ¡ª up to 180 TB/yr for IronWolf, up to 300 TB/yr for IronWolf Pro.Dominate The MediaBuild your home NAS media empire with IronWolf HDDs. IronWolf and IronWolf Pro lead the class in storage capacity with drives as large as 10 TB, and the performance needed to run high definition content with your NAS. Store thousands of full-length HD films and even more photographs on your private server. Think of it as your home cloud.Show more;",170.98,GBP,498972,498972,False
36295476,Corsair,Corsair ML140 Magnetic Levitation 140mm Case Fan - Twin Pack,"ML140 Magnetic Levitation 140mm Case Fan - Twin Pack. Corsair ML140 delivers unrivaled performance and silence by utilizing magnetic levitation technology and a custom rotor design. The innovative design provides the high static pressure and high air flow, with an ultra-low friction magnetic bearing that simultaneously generates lower noise and provides higher performance. A 1,600 RPM control range gives you total control between silence and absolute performance.",44.99,USD,456079,456079,False
13312849,,WS-C2960X-24TD-L- SFP LAN Base Switch,Cisco Catalyst 2960 X 24 GigE LAN Base 2 x 10G SFP+ Switch,1053.00,USD,758825,758825,False
90825254,,Cooler Master MasterLiquid ML120L RGB V2 AIO Liquid CPU Cooler MLW-D12M-A18PC-R2,"Cooler Master MasterLiquid ML120L RGB V2 AIO Liquid CPU Cooler - 1x 120mm SickleFlow RGB Fan - 120mm Radiator - New Generation Dual Chamber Pump - Reinforced Sealing for Anti-Leaking Prevention - Compatibility: Intel LGA 2066, 2011-v3, 2011, 1200, 115x, AMD AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1 - MLW-D12M-A18PC-R2 - 2 Years Limited Warranty",86,AUD,91172,91172,False
27966987,,ADATA SSD 1TB XPG SX6000 LITE,"SSD ADATA XPG SX6000 Lite, 1TB, M.2-2280, PCIe Gen3x4, 3D NAND, R/W speed 1800MBs/1200MBs",820.85,RON,89058,89058,False
55268831,,"Corsair ML140 Pro LED, Blue, 140mm Premium Magnetic Levitation Fan","Corsair ML140 Pro LED, Blue, 140mm Premium Magnetic Levitation Fan (CO-9050048-WW) If NASA Designed a Computer Case Fan ?¡é???? This Would Be It Corsair ML Series of fans magnetic levitation technology and custom engineered rotors provide unrivaled performance and low noise.Thanks to its innovative design, the ML Series fans delivers both high static pressure and high air flow for a superior fan experience. Warranty Five years Fan Size 140mm x 25mm Flow Type Static Pressure LED Color White PWM Control Yes Airflow 20 - 97 CFM Static Pressure 0.2 - 3.0 mmH20 Sound Level 16 - 37 dBA Speed 400 - 2000 RPM Power Draw 0.276 A",55.00,AUD,509638,509638,False
88168633,Epson,Epson Papir Photo Premium Glossy 13X18cm 30-ark 255G,,85,DKK,157548,157548,False
11782965,Cisco,"Cisco Catalyst 2960-Plus | WS-C2960+48TC-L Catalyst 2960 Plus 48 Port 10/100, 2x1G SFP/RJ-45 LAN Base","WS-C2960+48TC-L | Catalyst 2960 Plus 48 Port 10/100, 2x1G SFP/RJ-45 LAN Base",34900,THB,3739198,3739198,False
19248199,,"Nobreak APC Smart-UPS SURT 20kVA/16kW, 230V",,0,BRL,280415,280415,False
79415655,,Ubiquiti UniFi Protect G4-PRO Camera,"TheUbiquiti UniFi Protect G4-PRO CameraisUniFi Video Compatible,can capture every detail and is Ubiquiti's most powerful camera yet. It has a large 1/2"" image sensor, 3X powered optical zoomlens,and integrated high-power infrared LEDs for night vision. The adjustable base can be mounted to a flat surface or a pole with the included mounting hardware.Ubiquiti UniFi G4 ProKey FeaturesIP-rated surveillance video cameraUp to 4K resolutionPowered by 802.3af/at PoEIdeal for day and night recordingBuilt-in IR LEDs with mechanical IR cut filterCapture Every Detail with 4K Resolution G4 Pro CameraThe G4-PRO is Ubiquitis most powerful camera yet, with a large 1/1.8"" sensor, 3X powered optical zoom lens, and integrated high-power infrared LEDs for night vision. The adjustable base can be mounted to a flat surface or a pole.Enhanced Low-Light PerformanceThe wide-aperture lens, oversized image sensor, and high-power LEDs deliver exceptional clarity and low-light performance.UniFi Protect SoftwareUniFi Protect Controller is a powerful integrated IP video surveillance platform designed to work with UniFi Protect cameras and the UniFi Protect app.Versatile Mounting OptionsThe G4 Pro Camera offers aiming flexibility and can be mounted quickly on a wall, ceiling, or pole.",405.45,GBP,788533,788533,False
544991,Corsair,Corsair ML140 PRO LED Red 140mm PWM Premium Magnetic Levitation Fan,"Product InformationIf NASA Designed a Computer Case Fan ¨C This Would Be ItCorsair ML Series of PWM fans magnetic levitation technology and custom engineered rotors provide unrivaled performance and low noise.Thanks to its innovative design, the ML Series fans delivers both high static pressure and high air flow for a superior fan experience.Magnetic BearingHarnesses magnetic levitation technology to provide lower noise, higher performance, and a longer lifespanCustom Rotor DesignDelivers the perfect balance between high static pressure and high airflow, operating flawlessly in the most challenging environmentsExtensive Control RangeA 1,600 RPM PWM control range gives you total control between low noise and absolute performanceColor CustomizationReplaceable corners mounted to anti-vibration rubber dampers allow you to match your fans with the rest of your build while delivering quiet operation at higher speedsBold LED'sAvailable in Red, White or Blue, the ultra-bright LEDs mounted to the center harness output a vivid blast of light and colorWith a 1,600 RPM PWM control range, The ML Series fans deliver total control between low noise and airflow without compromise.Replaceable corners mounted to anti-vibration rubber dampers ensure quieter operation at higher speeds and are available in Red, White or Blue, the ultra-bright center-mounted LEDs output a blast of light and color which allow you to match your fans with the rest of your build.Contents and SpecificationsPackage contentsML140 PRO LED 140mm PWM Premium Magnetic Levitation FanFan mounting screwsSystem RequirementsMotherboard with an open standard 4-pin fan connectorShow more;",26.98,GBP,387671,387671,False
35936133,Coolermaster,Cooler Master MasterLiquid ML120L RGB AIO CPU Cooler,"Intel and AMD Support, 120mm RGB Fan, Dual Chamber Pump, 62CFM, up to 27dBA, 4-Pin PWM",59.99,GBP,91172,91172,False
7189900,,AirPods with Wireless Charging Case - (White),"AirPods - complete with Wireless Charging Case - combine the intelligent design with breakthrough technology and crystal clear sound. Powered by the new Apple H1 headphone chip, AirPods now feature hands-free access to Siri using just your voice. And up to 3 hours of talk time on a single charge. Features: Automatically on, automatically connected. Easy setup for all your Apple devices2. Quick access to Siri by saying 'Hey Siri'. Double-tap to play or skip forward. The new Apple H1 headphone chip delivers faster wireless connection to your devices.",,,1994510,1994510,False
52992150,,WD My Passport 4TB USB 3.0 + Etui,,459,PLN,1939560,1939560,False
67254699,,Cisco Catalyst 2960X-24TD-L 24 Ports Manageable Ethernet Switch,,"2,206.26",GBP,758825,758825,False
51999280,,Details aboutApple AirPods Pro with Charging Case MWP22AM/A White,,199.95,USD,1563974,1563974,False
77427895,,Seagate IronWolf Pro 6 To,"Disque dur 3.5"" - 7200 tpm - 256 Mo - SATA III - Bulk",224.99,EUR,84984,84984,False
78817300,,2019 Apple AirPods & Wireless Charging Case | Bluetooth Wireless Earbuds,"Looking to upgrade your headphones? Packed full of smart features, look no further than these 2019 Apple AirPods - complete with a wireless charging case, prepare to be impressed...Wear them as a pair or just pop one in; either way, the clever sensors will detect when they're in your ears and pause when you take them out. No matter the music, podcast or call, the audio quality is impeccable.Thanks to the nifty wireless charging case, charging your AirPods is more effortless than ever. Just pop your case on a Qi-compatible mat and it'll power up, giving you multiple charges for over 24 hours of listening time. Oh, and who needs an in-line remote when you can simply say 'Hey Siri' to switch song, change the volume, make a call or even ask for directions? Not you! Features:Clever sensors pause whatever you're listening to when you take the AirPods outSleek white design is synonymous with the Apple nameAn impressive 3 hours of talk time and 5 hours of listening time from a single chargeThe wireless case can hold up to 24 hours worth of chargeLED light lets you know the case is chargingSeamlessly switch the connection between all your Apple devices You can even connect two devices simultaneouslyPlus, swapping either device is as simple as selecting 'AirPods' to connect them!Specification:Single AirPod: 16.5 x 18 x 40.5mmCharging case: 44.3 x 21.3 x 53.5mm Single AirPod weight: 4g Charging case weight: 40gContents:1 x Pair of 2019 AirPods1 x Wireless charging case1 x Lightning to USB cable",117.00,GBP,1126552,1126552,False
64238397,,Ubiquiti UniFi Video Camera Infrared IR 4K Video (UVC-G4-PRO),"Capture every detail with the 4K resolution of the Ubiquiti UniFi Video Camera UVC-G4-PRO. It features a powered zoom lens and infrared LEDs with an automatic IR cut filter for day and night surveillance.4K video resolution3x powered optical zoom lensIntegrated high-power infrared LEDs for night visionAdjustable base makes it easy to mount on a flat surface or a poleIP67 rated weatherproof designThe Ubiquiti UniFi Video Camera UVC-G4-PRO utilises a large 1/2¡± image sensor, 3x powered optical zoom lens and integrated high-power infrared LEDs for night vision. The adjustable base can be mounted to a flat surface or a pole with the included mounting hardware.",,,788533,788533,False
30639668,Asus,ASUS GeForce GTX 1660 Super PH-GTX1660S-O6G 6.0 GB High End graphics card,"The ASUS Phoenix GeForce GTX 1660 SUPER is a high definition powerhouse packed into a compact layout. It boasts a large single fan with a Wing-blade design that has trickled down from top tier cards. This gives the Phoenix a performance boost over the competition, while keeping its size small enough to be compatible with most modern chassis. Just like its namesake, the Phoenix also boasts a long lifespan with features like IP5X dust resistance, dual ball fan bearings, and Auto-Extreme Technology. If you're looking for a nimble sidekick that will keep pushing pixels for years to come, the Phoenix is your beast.Wing-blade fan design incorporates drooped tips on each blade to reduce dragIP5X dust resistance offers protection from particle ingress for better durabilityDual ball fan bearings can last up to twice as long as sleeve bearing designsAuto-Extreme Technology uses automation to enhance reliabilityGPU Tweak II provides intuitive performance tweaking, thermal controls, and system monitoring2x longer lifespanDifferent bearing types have unique pros and cons. Ball bearings excel at durability and can last up to twice as long as sleeve-bearing designs.Keep it cleanDust is enemy number one for fans. It's easy to clean the blades, but taking the fan apart to remove dust that has made its way inside is not a simple task. Passing the IP5X certification means the housing is safe from nasty particulates, so you'll never need that deep clean.Compact designThe Phoenix packs potent rendering power into a compact frame that maximizes compatibility with the chassis.Precision automated manufacturingAuto-Extreme Technology is an automated manufacturing process that sets standards in the industry by allowing all soldering to be completed in a single pass. This reduces thermal strain on components and avoids the use of harsh cleaning chemicals, resulting in less environmental impact, lower manufacturing power consumption, and a more reliable product overall.",225.99,EUR,137125,137125,False
92894304,zebra,Zebra ZXP Series 1Black Monochrome Ribbon K - 1000 Prints 800011-101,,,,1542544,1542544,False
66810868,,Catalyst 2960 Plus 48 10/100 +,Catalyst 2960 Plus 48 10/100 + 2 T/SFP LAN BASE IN,1875.282618,EUR,3739198,3739198,False
23351642,Cisco,Cisco Catalyst WS-C2960X-24PD-L 24 Ports ManagedRack Mountable Switch,,0.00,GBP,1412234,1412234,False
40654641,,Audemars Piguet Royal Oak Chronograph Stainless Steel Watch Replica,"Quality:AAA Grade Replica Bell Audemars PiguetMovement:Asian high replicated Movement(quartz or automatic base on the original functions)Case and bazel materials:316L Stainless Steel(the color was plated like gold or rose gold) Size: Same as originalBracelet or Strap:leather or Stainless Steel Bracelet with perfect detailBox:not default(If you like,we offer the classic model and original model from $25) Some Official Information of this Replica Audemars Piguet Royal Oak Chronograph Stainless Steel WatchBrand: Audemars Piguet Family: Royal Oak Reference: 26331ST.OO.1220ST.02 Name: Royal Oak Chronograph 41 Stainless Steel / Black Produced: 2017 Limited: No Case Material: Stainless steel Glass: Sapphire Back: Closed Shape: Other Diameter: 41.00 mm Height: 11.00 mm W/R: 50.00 m Dial Nickname: Grande Tapisserie Color: Black Indexes: Stick / Dot Hands: Stick Movement Self-winding movement with integrated column-wheel operated chronograph mechanism with date. Type: Automatic Brand: Audemars Piguet Caliber: AP 2385 Base: Fr??d??ric Piguet 1185 Display: Analog Diameter: 26.20 mm Jewels: 37 Reserve: 40 h Frequency: 21600 bph Time: Hours, Minutes, Small Seconds Date: Date Chronograph: Chronograph, Column wheel Audemars Piguet caliber AP 2385 Description The Royal Oak Chronograph ref. 26331ST.OO.1220ST.02 was introduced at SIHH 2017, 20 years after the debut of the original Royal Oak Chronograph. Both case as well as bracelet are done in stainless steel. The black dial features silver subdials. Top AAA fake Audemars Piguet Royal Oak Chronograph Stainless Steel Watch,buy cheap Replica Audemars Piguet Royal Oak 26331ST.OO.1220ST.02 uk,usa and we ship all over the world.",156,USD,31594,31594,False
